Date,Device,Region,VisitorType,AddToCart,Checkout,PaymentSuccess,Revenue
2024-04-10,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-07-25,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2025-02-06,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-09-23,Mobile,Latin America,New_Visitor,True,True,True,133.82725450887563
2024-06-20,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2023-09-10,Mobile,Europe,New_Visitor,True,True,True,135.31202097040426
2023-10-16,Desktop,Latin America,New_Visitor,True,True,False,0.0
2023-06-13,Mobile,Asia,Returning_Visitor,True,True,True,170.5003999706955
2023-04-05,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2025-02-20,Desktop,Europe,Returning_Visitor,False,False,False,0.0
2023-04-20,Desktop,Asia,New_Visitor,True,False,False,0.0
2023-12-02,Mobile,North America,New_Visitor,True,True,True,41.66802401770431
2023-08-26,Mobile,Latin America,Returning_Visitor,True,True,True,66.31294477197885
2024-01-16,Desktop,Europe,New_Visitor,True,True,True,113.77011078949583
2024-03-11,Mobile,North America,New_Visitor,True,False,False,0.0
2024-04-27,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-01-25,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2024-10-14,Mobile,Asia,New_Visitor,True,True,True,26.257929580142925
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-01-27,Mobile,Asia,New_Visitor,True,False,False,0.0
2024-06-20,Mobile,Asia,New_Visitor,True,False,False,0.0
2023-03-20,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2025-02-25,Desktop,Asia,Returning_Visitor,False,False,False,0.0
2023-06-22,Desktop,North America,New_Visitor,True,False,False,0.0
2023-01-12,Mobile,Latin America,New_Visitor,True,True,True,97.35887086188396
2023-05-08,Mobile,Europe,New_Visitor,True,True,True,36.552462990420125
2024-08-30,Mobile,North America,New_Visitor,True,False,False,0.0
2023-04-02,Mobile,North America,New_Visitor,False,False,False,0.0
2023-02-25,Mobile,Europe,New_Visitor,True,True,True,80.72236089688484
2024-06-26,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-06-15,Desktop,Asia,Returning_Visitor,True,True,True,75.26626758797345
2024-10-19,Mobile,Asia,New_Visitor,False,False,False,0.0
2024-03-22,Mobile,North America,Returning_Visitor,True,False,False,0.0
2024-01-25,Mobile,North America,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-02-12,Mobile,Asia,Returning_Visitor,True,True,True,113.20442810785175
2023-09-11,Mobile,North America,New_Visitor,True,True,True,124.27954520065664
2023-05-10,Mobile,Latin America,New_Visitor,True,False,False,0.0
2023-03-01,Desktop,Europe,Returning_Visitor,True,True,True,42.257973205639864
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-04-11,Desktop,Asia,New_Visitor,True,False,False,0.0
2023-10-14,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-05-31,Mobile,North America,Returning_Visitor,True,True,True,174.98976882594582
2024-04-11,Mobile,Asia,Returning_Visitor,True,True,True,37.200867139177916
2025-02-16,Mobile,Latin America,New_Visitor,True,True,True,151.2877246975179
2025-02-25,Mobile,Latin America,New_Visitor,True,False,False,0.0
2024-10-03,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2024-01-17,Mobile,Asia,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-11-20,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2023-09-10,Mobile,North America,New_Visitor,True,True,True,98.27602228516774
2023-02-25,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2024-04-01,Mobile,North America,Returning_Visitor,True,False,False,0.0
2023-03-24,Desktop,Asia,New_Visitor,True,True,True,30.35607405610319
2023-04-09,Mobile,North America,New_Visitor,False,False,False,0.0
2023-05-29,Mobile,Europe,New_Visitor,True,True,True,98.45230963704047
2023-11-25,Mobile,Asia,New_Visitor,True,True,True,41.206603576414565
2023-06-05,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-07-09,Mobile,Asia,New_Visitor,True,True,False,0.0
2024-05-08,Desktop,Europe,New_Visitor,False,False,False,0.0
2023-09-20,Desktop,Asia,New_Visitor,True,True,True,55.55279719159423
2023-03-21,Mobile,North America,New_Visitor,True,True,True,74.60826618801661
2024-02-04,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2025-02-02,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2024-08-31,Mobile,Latin America,New_Visitor,True,True,True,98.68700435267918
2023-09-17,Mobile,North America,Returning_Visitor,True,True,True,94.19399508966097
2025-02-10,Mobile,Asia,Returning_Visitor,True,True,True,46.161332113056304
2024-09-06,Mobile,North America,New_Visitor,True,False,False,0.0
2024-07-05,Desktop,North America,New_Visitor,True,True,False,0.0
2025-02-23,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-04-11,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-12-25,Desktop,Latin America,New_Visitor,True,False,False,0.0
2024-01-15,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2025-02-25,Desktop,Asia,New_Visitor,True,True,True,140.10862968029454
2024-02-24,Mobile,Latin America,Returning_Visitor,True,True,True,33.126218618144904
2023-05-04,Mobile,North America,New_Visitor,True,True,True,88.81839942405527
2024-02-26,Desktop,North America,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-11-20,Mobile,Asia,Returning_Visitor,True,True,True,171.88850037806262
2023-03-04,Mobile,Latin America,New_Visitor,True,False,False,0.0
2024-04-29,Mobile,Europe,New_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-12-03,Desktop,North America,New_Visitor,True,False,False,0.0
2024-07-27,Desktop,Latin America,New_Visitor,True,True,True,121.74454117342972
2025-02-06,Desktop,North America,New_Visitor,True,True,False,0.0
2024-04-27,Mobile,North America,Returning_Visitor,True,False,False,0.0
2024-06-02,Mobile,Asia,New_Visitor,False,False,False,0.0
2023-06-04,Mobile,Asia,New_Visitor,True,True,True,165.6991320907184
2024-02-25,Desktop,Europe,New_Visitor,True,True,True,44.0574838780519
2024-06-09,Mobile,Europe,New_Visitor,True,True,True,27.067739533657466
2024-03-30,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2025-01-10,Mobile,North America,Returning_Visitor,True,True,False,0.0
2024-08-20,Mobile,Latin America,New_Visitor,True,True,True,167.83585505367714
2024-10-06,Mobile,Asia,New_Visitor,True,True,True,195.80177485873114
2025-02-25,Desktop,Europe,New_Visitor,True,True,True,65.25092205561812
2023-07-02,Desktop,North America,Returning_Visitor,True,False,False,0.0
2024-01-21,Mobile,North America,New_Visitor,True,True,False,0.0
2024-07-27,Mobile,Europe,New_Visitor,True,True,True,178.0332137972374
2025-02-25,Desktop,Latin America,Returning_Visitor,True,False,False,0.0
2024-02-09,Mobile,Latin America,New_Visitor,True,True,True,21.895806569245636
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-01-11,Mobile,North America,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-10-22,Mobile,North America,New_Visitor,True,True,True,168.48521169947497
2024-10-11,Mobile,Asia,New_Visitor,True,True,True,144.15002941639858
2024-04-15,Mobile,North America,New_Visitor,False,False,False,0.0
2024-02-27,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-03-06,Desktop,Europe,Returning_Visitor,False,False,False,0.0
2023-01-13,Desktop,Asia,New_Visitor,True,True,True,112.78198085544392
2023-08-01,Desktop,Latin America,Returning_Visitor,True,False,False,0.0
2023-08-30,Mobile,North America,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-08-01,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2024-11-23,Desktop,North America,New_Visitor,False,False,False,0.0
2023-12-04,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-06-22,Mobile,Latin America,New_Visitor,True,False,False,0.0
2024-11-02,Mobile,Latin America,New_Visitor,True,True,False,0.0
2023-06-13,Mobile,Latin America,New_Visitor,True,True,True,86.77175440396405
2024-04-09,Mobile,North America,New_Visitor,True,False,False,0.0
2024-05-11,Desktop,Latin America,Returning_Visitor,False,False,False,0.0
2024-11-30,Desktop,Latin America,Returning_Visitor,True,True,True,112.78087432045164
2024-01-30,Mobile,North America,New_Visitor,False,False,False,0.0
2024-12-03,Desktop,North America,New_Visitor,False,False,False,0.0
2023-11-04,Mobile,Asia,New_Visitor,True,True,False,0.0
2025-02-06,Mobile,Europe,New_Visitor,True,True,True,103.17854404532612
2023-07-02,Mobile,Europe,New_Visitor,True,True,False,0.0
2024-09-20,Mobile,Latin America,Returning_Visitor,True,True,True,128.04499835581615
2024-05-24,Mobile,Latin America,New_Visitor,True,False,False,0.0
2024-12-08,Desktop,Europe,New_Visitor,True,True,True,152.7082784520362
2024-06-29,Mobile,North America,New_Visitor,True,True,True,172.27020066988763
2024-07-17,Mobile,Latin America,Returning_Visitor,True,True,True,199.81404333508257
2024-09-15,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2025-02-02,Desktop,North America,Returning_Visitor,True,True,False,0.0
2024-08-16,Mobile,Asia,New_Visitor,False,False,False,0.0
2025-01-13,Mobile,Latin America,New_Visitor,True,True,True,138.3215152121751
2023-08-15,Mobile,Latin America,New_Visitor,False,False,False,0.0
2025-01-14,Mobile,North America,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-03-11,Mobile,Latin America,New_Visitor,True,False,False,0.0
2024-02-26,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-07-07,Mobile,Asia,Returning_Visitor,True,True,True,189.46097302693755
2023-01-21,Desktop,Europe,New_Visitor,True,False,False,0.0
2024-07-07,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-02-01,Mobile,North America,New_Visitor,True,True,True,38.47757209795921
2024-09-16,Desktop,Europe,New_Visitor,False,False,False,0.0
2023-04-15,Mobile,Latin America,New_Visitor,True,True,True,146.04910935182568
2023-07-11,Desktop,Europe,Returning_Visitor,True,True,False,0.0
2023-01-17,Mobile,Latin America,New_Visitor,True,True,True,141.25486037097562
2023-04-30,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-01-28,Mobile,North America,New_Visitor,True,False,False,0.0
2024-02-29,Desktop,Asia,Returning_Visitor,False,False,False,0.0
2023-05-09,Mobile,North America,Returning_Visitor,True,True,True,170.37631508237635
2023-05-10,Mobile,Latin America,New_Visitor,True,True,True,184.96035854952387
2025-02-25,Desktop,Asia,New_Visitor,True,True,True,58.675149640260855
2024-07-13,Mobile,North America,Returning_Visitor,True,True,True,149.84849886223955
2023-01-29,Mobile,North America,Returning_Visitor,True,True,False,0.0
2023-04-07,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2025-02-25,Mobile,Latin America,New_Visitor,True,False,False,0.0
2023-08-30,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-08-20,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2023-10-11,Mobile,North America,Returning_Visitor,True,True,True,74.25610941136507
2025-02-25,Mobile,Latin America,Returning_Visitor,True,True,True,166.8406880128
2025-01-28,Desktop,Europe,New_Visitor,True,True,True,67.57147254395848
2025-02-14,Desktop,Asia,Returning_Visitor,True,True,False,0.0
2024-12-26,Mobile,Europe,Returning_Visitor,True,True,True,90.46445458498106
2023-07-19,Desktop,Asia,Returning_Visitor,True,True,True,57.156831040733124
2023-03-20,Mobile,Latin America,New_Visitor,True,False,False,0.0
2023-06-22,Mobile,Latin America,Returning_Visitor,True,True,True,40.427811191509235
2025-02-25,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2024-08-03,Mobile,Asia,Returning_Visitor,True,True,True,166.54715286214434
2024-02-20,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2024-03-24,Desktop,Asia,Returning_Visitor,True,True,True,78.84136918922235
2023-03-28,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2023-04-11,Desktop,Asia,New_Visitor,False,False,False,0.0
2023-01-08,Mobile,Asia,Returning_Visitor,True,True,True,49.342312940012704
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-02-25,Mobile,Asia,New_Visitor,True,True,True,126.54916730940444
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-02-12,Mobile,Latin America,New_Visitor,True,True,True,118.66377632020556
2024-01-20,Mobile,Asia,Returning_Visitor,True,True,True,68.96169841045676
2024-09-12,Mobile,Latin America,New_Visitor,True,True,True,126.87547523242927
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-02-12,Mobile,Europe,Returning_Visitor,True,True,True,60.4857934825356
2024-04-27,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2024-10-25,Desktop,North America,New_Visitor,False,False,False,0.0
2023-01-17,Mobile,North America,New_Visitor,True,True,True,80.41168185113892
2024-10-06,Mobile,Latin America,New_Visitor,True,False,False,0.0
2023-05-28,Desktop,Asia,New_Visitor,True,True,True,45.68473557902972
2024-02-25,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2023-08-20,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2024-01-01,Desktop,Europe,New_Visitor,False,False,False,0.0
2023-08-16,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2024-10-12,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-03-11,Mobile,Asia,New_Visitor,True,True,False,0.0
2024-02-03,Desktop,Europe,Returning_Visitor,True,True,True,41.36882685821507
2023-07-30,Desktop,Asia,New_Visitor,False,False,False,0.0
2024-01-26,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-05-13,Mobile,Latin America,Returning_Visitor,True,True,True,113.07771275463281
2024-06-23,Mobile,North America,Returning_Visitor,True,True,True,179.38092533517647
2024-07-16,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-05-05,Mobile,Asia,New_Visitor,True,False,False,0.0
2025-02-25,Mobile,North America,New_Visitor,True,False,False,0.0
2023-09-18,Desktop,Europe,Returning_Visitor,True,True,True,90.73499293424861
2025-02-11,Desktop,Europe,New_Visitor,False,False,False,0.0
2023-12-16,Mobile,North America,New_Visitor,False,False,False,0.0
2023-12-18,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-11-16,Mobile,North America,Returning_Visitor,True,True,False,0.0
2023-05-18,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2024-07-03,Desktop,Asia,New_Visitor,False,False,False,0.0
2024-09-14,Mobile,Europe,New_Visitor,True,True,True,147.95247962457518
2024-01-03,Mobile,Latin America,New_Visitor,True,True,True,128.5932779621084
2023-08-08,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-12-03,Mobile,North America,Returning_Visitor,True,False,False,0.0
2023-08-11,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-10-09,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2025-02-06,Mobile,North America,New_Visitor,True,True,False,0.0
2023-12-26,Desktop,North America,New_Visitor,True,True,True,33.13695054806315
2023-11-25,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-04-07,Mobile,Latin America,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2024-01-17,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2024-08-12,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Asia,New_Visitor,True,True,True,172.32184492195086
2023-06-18,Mobile,Latin America,Returning_Visitor,True,True,True,117.63699252555283
2023-08-05,Mobile,Europe,New_Visitor,True,False,False,0.0
2024-01-13,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-04-29,Mobile,North America,New_Visitor,True,True,False,0.0
2025-02-25,Desktop,North America,New_Visitor,True,True,True,26.915021064987233
2025-02-05,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-01-05,Mobile,North America,New_Visitor,True,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2023-05-29,Mobile,North America,New_Visitor,True,True,True,134.64603093015725
2024-11-06,Desktop,North America,Returning_Visitor,False,False,False,0.0
2024-10-13,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-05-02,Desktop,Europe,New_Visitor,True,True,False,0.0
2025-02-08,Desktop,Asia,Returning_Visitor,False,False,False,0.0
2024-01-09,Mobile,Europe,Returning_Visitor,True,True,True,166.40955302937977
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-11-23,Mobile,North America,New_Visitor,True,True,True,74.10231045050496
2023-06-09,Desktop,Europe,Returning_Visitor,False,False,False,0.0
2023-12-17,Mobile,Asia,New_Visitor,True,True,True,160.72803646378313
2023-10-15,Mobile,North America,New_Visitor,True,True,True,164.21753755224765
2023-10-15,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-08-14,Mobile,Latin America,Returning_Visitor,True,True,True,20.74343404492923
2024-06-06,Mobile,North America,Returning_Visitor,True,False,False,0.0
2025-02-25,Mobile,Latin America,New_Visitor,False,False,False,0.0
2025-02-21,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2023-09-30,Desktop,Asia,Returning_Visitor,True,True,True,100.22596239720296
2024-02-06,Mobile,Asia,New_Visitor,False,False,False,0.0
2023-07-02,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2024-10-26,Mobile,Europe,New_Visitor,True,True,True,22.71850571714492
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-05-04,Mobile,North America,New_Visitor,False,False,False,0.0
2024-09-17,Mobile,Asia,Returning_Visitor,True,True,True,132.57296426250286
2024-02-18,Mobile,North America,Returning_Visitor,True,True,False,0.0
2024-12-25,Mobile,North America,New_Visitor,False,False,False,0.0
2023-06-21,Mobile,North America,New_Visitor,True,True,True,131.85395135019326
2025-02-25,Mobile,Latin America,New_Visitor,True,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-11-16,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2023-04-23,Mobile,Asia,Returning_Visitor,True,True,True,191.31311449549872
2023-05-02,Mobile,Asia,Returning_Visitor,True,True,True,36.20272691844005
2024-06-27,Mobile,Asia,Returning_Visitor,True,True,True,86.08147238234457
2023-08-10,Mobile,North America,Returning_Visitor,True,True,True,185.8383093267073
2024-09-22,Desktop,Europe,New_Visitor,True,True,True,128.42002348657962
2023-02-08,Desktop,Asia,Returning_Visitor,False,False,False,0.0
2024-05-11,Mobile,Latin America,New_Visitor,False,False,False,0.0
2025-02-18,Mobile,Asia,New_Visitor,True,True,True,34.13693996303445
2023-08-21,Desktop,Europe,New_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-05-29,Mobile,Latin America,Returning_Visitor,True,True,True,68.64902508105098
2024-02-01,Desktop,Europe,Returning_Visitor,True,True,True,58.78737029717503
2024-10-22,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-09-29,Mobile,North America,Returning_Visitor,True,True,True,135.0950378174442
2023-10-29,Mobile,Latin America,New_Visitor,True,True,True,190.82625448129232
2023-12-26,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-08-26,Mobile,North America,New_Visitor,True,True,True,160.32855529020358
2024-10-08,Mobile,Asia,Returning_Visitor,True,True,True,75.09205451630903
2024-10-24,Mobile,Europe,Returning_Visitor,True,True,True,38.84464689104885
2023-08-24,Mobile,Latin America,Returning_Visitor,True,True,True,72.47243818444585
2025-01-05,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-07-22,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-09-13,Mobile,Latin America,New_Visitor,True,True,False,0.0
2024-08-20,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2024-10-23,Mobile,North America,New_Visitor,False,False,False,0.0
2023-08-23,Desktop,Europe,New_Visitor,True,True,True,167.6541226467054
2023-12-11,Mobile,Latin America,New_Visitor,True,True,True,94.11441954588342
2024-06-17,Mobile,North America,Returning_Visitor,True,False,False,0.0
2025-02-19,Mobile,Latin America,New_Visitor,True,True,False,0.0
2024-04-10,Mobile,Latin America,New_Visitor,True,True,False,0.0
2025-02-08,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2024-06-24,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2023-08-01,Mobile,North America,New_Visitor,False,False,False,0.0
2024-04-07,Mobile,Asia,Returning_Visitor,True,True,True,36.98363851252444
2024-03-11,Desktop,Europe,New_Visitor,True,True,True,40.24027701215176
2023-10-10,Desktop,Latin America,Returning_Visitor,True,True,True,191.00421554196595
2024-07-15,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2024-08-29,Mobile,Asia,Returning_Visitor,True,True,True,194.3761601729618
2024-04-07,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2024-02-11,Mobile,Asia,New_Visitor,True,True,False,0.0
2023-03-29,Mobile,North America,New_Visitor,True,True,True,196.56460512492887
2023-02-13,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2025-02-25,Desktop,Asia,New_Visitor,True,True,True,34.103079551056766
2023-10-05,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2024-11-13,Mobile,Latin America,New_Visitor,True,True,True,71.95951303630903
2024-02-25,Mobile,North America,New_Visitor,True,True,True,183.6737739947052
2024-12-01,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-12-19,Mobile,North America,New_Visitor,True,True,False,0.0
2024-11-26,Mobile,Asia,New_Visitor,False,False,False,0.0
2023-02-25,Desktop,North America,New_Visitor,True,True,True,113.95601714340357
2024-12-03,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-01-19,Desktop,Europe,New_Visitor,True,True,True,98.08122282787508
2023-01-23,Mobile,Europe,New_Visitor,True,True,True,137.64856864442362
2024-02-17,Mobile,Europe,New_Visitor,True,True,False,0.0
2025-02-25,Mobile,Asia,New_Visitor,True,False,False,0.0
2023-04-18,Mobile,Europe,Returning_Visitor,True,True,True,23.995663225495896
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-10-08,Mobile,Europe,New_Visitor,True,True,True,129.2134972801421
2023-05-08,Desktop,Latin America,Returning_Visitor,True,True,False,0.0
2025-02-25,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,True,True,False,0.0
2023-05-16,Mobile,Asia,New_Visitor,True,True,False,0.0
2023-12-28,Mobile,North America,Returning_Visitor,True,True,True,68.18258112874668
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-10-17,Mobile,Asia,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-05-09,Mobile,Latin America,New_Visitor,True,False,False,0.0
2023-02-25,Desktop,Europe,New_Visitor,True,True,True,55.55313443175177
2024-05-29,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2024-03-24,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2023-04-14,Desktop,Asia,Returning_Visitor,True,True,False,0.0
2024-04-27,Mobile,Latin America,New_Visitor,True,True,True,23.560824094442587
2023-08-12,Mobile,Europe,New_Visitor,True,True,True,66.93826841863087
2024-05-05,Desktop,North America,New_Visitor,True,False,False,0.0
2024-04-17,Mobile,North America,Returning_Visitor,True,True,True,51.21089028013178
2023-01-10,Mobile,Asia,Returning_Visitor,True,True,True,40.0619213868613
2024-02-09,Mobile,Europe,New_Visitor,True,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-08-19,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-12-31,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-03-07,Mobile,Asia,New_Visitor,True,True,True,68.14747086230666
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-01-13,Mobile,North America,New_Visitor,True,True,True,92.45958916979878
2024-01-28,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2024-05-14,Desktop,Asia,Returning_Visitor,False,False,False,0.0
2024-08-20,Mobile,North America,Returning_Visitor,True,True,False,0.0
2023-08-22,Desktop,North America,Returning_Visitor,False,False,False,0.0
2024-08-24,Mobile,North America,Returning_Visitor,True,True,True,133.73781518124048
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-07-19,Mobile,North America,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-07-28,Mobile,Asia,New_Visitor,True,True,False,0.0
2023-01-14,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-09-24,Mobile,North America,Returning_Visitor,True,False,False,0.0
2024-02-22,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-03-12,Mobile,Europe,New_Visitor,True,False,False,0.0
2024-01-12,Mobile,Asia,New_Visitor,True,True,False,0.0
2024-02-25,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-08-09,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2025-01-24,Mobile,Asia,New_Visitor,False,False,False,0.0
2025-01-04,Mobile,Latin America,New_Visitor,True,True,True,171.45395277268057
2023-03-11,Mobile,North America,New_Visitor,False,False,False,0.0
2023-07-30,Desktop,Europe,Returning_Visitor,False,False,False,0.0
2023-04-11,Mobile,Asia,Returning_Visitor,True,True,True,41.53911987351184
2024-11-28,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-05-12,Mobile,Asia,Returning_Visitor,True,True,True,189.78218538799564
2024-09-14,Desktop,Asia,Returning_Visitor,True,True,False,0.0
2024-01-16,Mobile,Latin America,New_Visitor,True,False,False,0.0
2023-05-12,Desktop,North America,New_Visitor,True,True,True,56.62815273447256
2023-01-20,Mobile,Asia,Returning_Visitor,True,True,True,90.73047446627213
2024-06-19,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2023-08-15,Desktop,Latin America,New_Visitor,True,False,False,0.0
2023-06-03,Mobile,Latin America,New_Visitor,True,False,False,0.0
2025-01-11,Mobile,Latin America,Returning_Visitor,True,True,True,82.15243861837314
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-02-09,Desktop,North America,Returning_Visitor,True,True,False,0.0
2023-07-21,Mobile,North America,New_Visitor,True,True,True,166.645183594448
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2025-02-10,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-07-07,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2023-02-26,Desktop,Europe,Returning_Visitor,True,True,True,44.91649109141285
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-09-30,Mobile,North America,Returning_Visitor,True,True,False,0.0
2023-04-29,Desktop,Latin America,New_Visitor,False,False,False,0.0
2024-08-05,Mobile,North America,New_Visitor,True,True,True,62.73252752978824
2024-05-30,Mobile,Europe,Returning_Visitor,True,True,True,122.9021507646697
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-06-09,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-05-29,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2024-12-28,Mobile,North America,Returning_Visitor,True,True,True,47.46014585653611
